,Station Number,Station Name,latitude,longitude,Elevation,#id,lat,lon,date,altitude,pressure,t,td,dd,ff,Unnamed: 10
210,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,320.0,-27.1,-40.1,,,
211,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,316.0,,,145.0,3.6,
212,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,303.0,,,115.0,2.1,
213,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,9680.0,300.0,-31.1,-39.1,110.0,2.1,
214,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,298.0,-31.5,-38.5,,,
215,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,293.0,-32.3,-41.3,,,
216,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,291.0,,,50.0,3.1,
217,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,277.0,-35.1,-39.8,,,
218,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,253.0,-40.1,-46.1,,,
219,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,10940.0,250.0,-40.5,,45.0,9.3,
220,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,244.0,,,45.0,9.3,
221,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,224.0,,,60.0,11.3,
222,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,12420.0,200.0,-53.9,,45.0,8.7,
223,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,166.0,-64.7,,,,
224,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,160.0,,,25.0,7.7,
225,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,153.0,,,360.0,4.1,
226,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,14200.0,150.0,-69.1,,340.0,3.6,
227,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,142.0,-71.7,,,,
228,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,138.0,,,280.0,5.7,
229,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,124.0,,,240.0,17.0,
230,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,16550.0,100.0,-82.3,,140.0,10.8,
231,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,90.6,,,110.0,12.9,
232,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,90.3,-86.9,,110.0,12.9,
233,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,88.2,-80.9,,,,
234,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,85.6,-78.5,,,,
235,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,81.4,,,25.0,8.2,
236,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,77.2,,,305.0,3.6,
237,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,73.3,,,290.0,3.1,
238,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,70.4,-78.5,,,,
239,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,18560.0,70.0,-78.7,,225.0,2.1,
240,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,69.5,,,235.0,2.1,
241,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,66.0,,,280.0,6.2,
242,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,61.5,-70.7,,,,
243,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,59.6,,,235.0,9.8,
244,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,58.8,-72.1,,,,
245,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,52.1,-67.1,,,,
246,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,,51.2,,,255.0,8.2,
247,96163,Mia Padang (Indonesia),-0.78,100.28,3,96163,-0.78,100.28,20191119000000,20540.0,50.0,-67.1,,245.0,7.7,
248,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,12420.0,200.0,-55.1,,25.0,9.8,
249,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,195.0,-56.5,,,,
250,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,194.0,,,20.0,10.8,
251,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,177.0,,,50.0,10.3,
252,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,168.0,,,125.0,4.1,
253,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,153.0,,,185.0,6.2,
254,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,14210.0,150.0,-66.1,,190.0,6.7,
255,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,142.0,-67.1,,,,
256,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,131.0,,,210.0,16.5,
257,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,113.0,,,190.0,4.6,
258,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,107.0,,,175.0,2.6,
259,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,101.0,,,115.0,3.1,
260,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,16570.0,100.0,-83.1,,105.0,3.1,
261,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,90.9,,,75.0,6.7,
262,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,89.7,-87.1,,85.0,7.2,
263,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,86.1,,,115.0,7.7,
264,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,81.5,,,45.0,4.1,
265,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,79.8,-79.9,,,,
266,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,77.3,,,315.0,5.1,
267,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,75.1,-78.1,,,,
268,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,73.3,,,270.0,8.2,
269,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,18560.0,70.0,-80.1,,285.0,6.2,
270,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,68.8,-80.5,,,,
271,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,66.0,,,295.0,5.1,
272,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,62.7,,,235.0,4.6,
273,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,61.5,-69.7,,,,
274,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,58.0,-66.5,,,,
275,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,56.7,,,245.0,9.3,
276,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,51.6,-68.1,,,,
277,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,51.3,,,280.0,8.7,
278,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,20560.0,50.0,-67.1,,270.0,8.2,
279,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,1006.0,24.4,22.9,290.0,2.1,
280,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,89.0,1000.0,25.6,23.6,0.0,0.5,
281,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,976.0,,,15.0,2.6,
282,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,775.0,925.0,21.6,20.2,10.0,4.6,
283,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,881.0,,,20.0,5.1,
284,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,1507.0,850.0,17.4,16.9,45.0,5.1,
285,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,826.0,15.4,13.1,,,
286,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,765.0,,,45.0,5.1,
287,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,747.0,13.2,8.9,,,
288,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,738.0,,,75.0,4.1,
289,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,3141.0,700.0,9.6,6.4,70.0,5.7,
290,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,687.0,8.4,5.3,,,
291,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,678.0,7.4,6.9,,,
292,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,669.0,6.8,6.6,,,
293,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,666.0,6.0,4.7,,,
294,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,662.0,,,80.0,6.2,
295,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,638.0,,,95.0,5.1,
296,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,582.0,0.0,-1.9,,,
297,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,571.0,,,75.0,3.1,
298,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,550.0,,,105.0,2.1,
299,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,529.0,-2.9,-5.3,,,
300,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,5850.0,500.0,-5.5,-7.0,130.0,4.1,
301,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,491.0,,,135.0,3.6,
302,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,437.0,,,120.0,2.1,
303,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,428.0,-12.5,-16.5,,,
304,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,420.0,,,130.0,0.5,
305,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,410.0,-14.7,-16.5,,,
306,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,404.0,,,210.0,1.5,
307,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,7570.0,400.0,-15.9,-18.4,185.0,2.1,
308,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,396.0,-16.3,-18.1,,,
309,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,388.0,,,175.0,2.6,
310,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,387.0,-16.3,-21.2,,,
311,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,358.0,,,165.0,1.0,
312,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,348.0,-22.9,-24.7,,,
313,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,344.0,,,70.0,2.6,
314,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,330.0,,,80.0,5.1,
315,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,317.0,-26.9,-31.7,,,
316,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,316.0,,,60.0,5.1,
317,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,9680.0,300.0,-30.3,-35.3,65.0,7.2,
318,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,257.0,-39.9,-44.4,,,
319,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,256.0,,,70.0,5.1,
320,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,10950.0,250.0,-41.5,,60.0,4.6,
321,96237,Pangkalpinang / Pangkalpinang (Indonesia),-2.16,106.13,33,96237,-2.16,106.13,20191119000000,,223.0,,,30.0,6.2,
322,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,1007.0,23.2,21.9,100.0,2.1,
323,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,83.0,1000.0,23.8,20.0,120.0,3.6,
324,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,994.0,24.6,20.4,,,
325,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,975.0,,,130.0,6.7,
326,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,957.0,22.4,20.0,,,
327,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,943.0,,,115.0,5.1,
328,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,926.0,22.4,17.4,,,
329,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,763.0,925.0,22.4,17.4,85.0,4.1,
330,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,910.0,,,50.0,4.1,
331,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,1493.0,850.0,18.4,13.4,70.0,7.7,
332,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,849.0,,,70.0,7.7,
333,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,764.0,,,55.0,9.3,
334,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,752.0,13.6,8.7,,,
335,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,3134.0,700.0,9.6,5.1,60.0,7.7,
336,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,686.0,,,60.0,7.2,
337,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,642.0,5.6,0.7,,,
338,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,638.0,,,40.0,5.1,
339,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,623.0,5.4,-0.6,,,
340,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,615.0,,,95.0,5.7,
341,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,593.0,,,95.0,3.6,
342,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,571.0,,,150.0,2.1,
343,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,552.0,0.0,-6.0,,,
344,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,530.0,,,155.0,4.6,
345,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,514.0,-4.9,-7.2,,,
346,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,510.0,,,190.0,2.6,
347,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,5860.0,500.0,-5.9,-8.0,175.0,2.1,
348,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,491.0,,,155.0,1.0,
349,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,479.0,-6.5,-11.0,,,
350,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,472.0,,,5.0,3.1,
351,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,455.0,,,350.0,4.1,
352,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,437.0,,,360.0,3.6,
353,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,421.0,-14.7,-14.9,,,
354,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,420.0,,,360.0,4.6,
355,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,7570.0,400.0,-15.5,-19.2,10.0,5.1,
356,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,388.0,,,5.0,4.1,
357,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,383.0,-17.3,-22.2,,,
358,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,377.0,-18.1,-24.1,,,
359,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,375.0,-18.3,-25.3,,,
360,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,358.0,,,145.0,2.6,
361,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,349.0,-22.5,-32.5,,,
362,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,336.0,-25.1,-30.0,,,
363,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,330.0,,,135.0,3.6,
364,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,317.0,-27.7,-35.7,,,
365,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,316.0,,,175.0,4.1,
366,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,303.0,,,185.0,4.6,
367,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,9680.0,300.0,-31.3,-37.3,185.0,4.1,
368,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,291.0,,,145.0,2.1,
369,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,279.0,,,70.0,2.6,
370,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,267.0,,,50.0,3.1,
371,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,263.0,-38.9,-43.7,,,
372,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,257.0,-40.1,-47.1,,,
373,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,256.0,,,70.0,4.6,
374,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,10950.0,250.0,-41.5,,65.0,5.1,
375,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,214.0,,,40.0,4.6,
376,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,12430.0,200.0,-53.7,,70.0,3.1,
377,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,186.0,,,120.0,3.1,
378,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,161.0,,,105.0,2.6,
379,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,153.0,,,0.0,,
380,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,14210.0,150.0,-68.1,,165.0,1.0,
381,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,145.0,,,210.0,2.6,
382,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,138.0,,,255.0,5.7,
383,96253,Bengkulu / Padangkemiling (Indonesia),-3.86,102.33,16,96253,-3.86,102.33,20191119000000,,132.0,-72.7,,,,
384,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,1010.0,26.8,24.1,340.0,1.0,
385,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,95.0,1000.0,26.4,24.8,345.0,1.5,
386,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,994.0,25.8,24.2,,,
387,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,982.0,26.6,23.3,,,
388,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,981.0,,,35.0,2.6,
389,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,782.0,925.0,22.8,20.1,90.0,1.0,
390,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,1516.0,850.0,18.8,14.9,235.0,1.0,
391,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,815.0,16.4,14.2,,,
392,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,793.0,16.2,11.7,,,
393,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,3160.0,700.0,9.8,4.8,140.0,1.5,
394,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,698.0,9.6,5.0,,,
395,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,667.0,8.6,-5.4,,,
396,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,626.0,,,100.0,7.7,
397,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,617.0,4.6,-12.4,,,
398,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,582.0,1.2,-9.8,,,
399,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,568.0,,,50.0,6.7,
400,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,562.0,0.4,-17.6,,,
401,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,560.0,-0.1,-13.1,,,
402,96509,Tarakan / Juwata (Indonesia),3.32,117.57,6,96509,3.32,117.57,20191119000000,,533.0,-2.3,-18.3,,,
