# ID,StationNumber,StationName,Latitude,Longitude,Date,Pressure,temp,TD,DD,FF
28817,57972,57972,25.81,113.01,20191117_2300,925,5.4,3.9,360,10
28818,57972,57972,25.81,113.01,20191117_2300,850,2.6,1,15,7
28819,57972,57972,25.81,113.01,20191117_2300,700,3.8,2.2,185,4
28820,57972,57972,25.81,113.01,20191117_2300,500,-5.3,-36.3,265,23
28821,57972,57972,25.81,113.01,20191117_2300,400,-17.1,-46.1,270,25
28822,57972,57972,25.81,113.01,20191117_2300,300,-30.9,-56.9,255,28
28823,57972,57972,25.81,113.01,20191117_2300,250,-41.5,-64.5,255,28
28824,57972,57972,25.81,113.01,20191117_2300,200,-51.9,-72.9,250,35
28831,57957,57957,25.21,110.03,20191117_2300,1006,12.6,7.6,350,4
28832,57957,57957,25.21,110.03,20191117_2300,1000,12.2,7.3,360,7
28833,57957,57957,25.21,110.03,20191117_2300,925,6.8,5.1,40,17
28834,57957,57957,25.21,110.03,20191117_2300,850,8.2,6.7,50,13
28835,57957,57957,25.21,110.03,20191117_2300,700,6,4.4,220,7
28836,57957,57957,25.21,110.03,20191117_2300,500,-7.9,-48.9,275,23
28837,57957,57957,25.21,110.03,20191117_2300,400,-18.5,-56.5,265,25
28838,57957,57957,25.21,110.03,20191117_2300,300,-31.9,-65.9,255,28
28839,57957,57957,25.21,110.03,20191117_2300,250,-41.9,-72.9,255,29
28840,57957,57957,25.21,110.03,20191117_2300,200,-52.9,-80.9,250,33
28847,56778,56778,25,102.75,20191117_2300,816,11.6,5.6,70,3
28848,56778,56778,25,102.75,20191117_2300,700,4.8,3.3,150,8
28849,56778,56778,25,102.75,20191117_2300,500,-8.1,-34.1,255,20
28850,56778,56778,25,102.75,20191117_2300,400,-17.5,-44.5,265,28
28851,56778,56778,25,102.75,20191117_2300,300,-33.5,-58.5,260,32
28852,56778,56778,25,102.75,20191117_2300,250,-42.7,-64.7,255,35
28854,56778,56778,25,102.75,20191117_2300,200,-54.5,-74.5,255,38
28860,56739,56739,24.98,98.5,20191117_2300,833,7.4,6.3,135,1
28861,56739,56739,24.98,98.5,20191117_2300,700,8.4,-7.6,325,7
28862,56739,56739,24.98,98.5,20191117_2300,500,-7.1,-32.1,255,21
28863,56739,56739,24.98,98.5,20191117_2300,400,-17.7,-45.7,275,23
28864,56739,56739,24.98,98.5,20191117_2300,300,-33.7,-55.7,265,29
28865,56739,56739,24.98,98.5,20191117_2300,250,-43.7,-63.7,255,35
28866,56739,56739,24.98,98.5,20191117_2300,200,-54.3,-72.3,260,40
28873,59134,59134,24.53,118.13,20191117_2300,1000,18.6,17.8,205,1
28874,59134,59134,24.53,118.13,20191117_2300,925,21.2,10.2,45,4
28875,59134,59134,24.53,118.13,20191117_2300,850,15.6,9.6,45,6
28876,59134,59134,24.53,118.13,20191117_2300,700,6.4,-12.6,150,4
28877,59134,59134,24.53,118.13,20191117_2300,500,-4.7,-27.7,280,11
28878,59134,59134,24.53,118.13,20191117_2300,400,-17.3,-38.3,290,15
28879,59134,59134,24.53,118.13,20191117_2300,300,-30.7,-50.7,255,20
28880,59134,59134,24.53,118.13,20191117_2300,250,-40.5,-58.5,250,20
28881,59134,59134,24.53,118.13,20191117_2300,200,-52.1,-68.1,250,26
28885,59211,59211,23.89,106.59,20191117_2300,997,19,17.8,285,2
28886,59211,59211,23.89,106.59,20191117_2300,925,14.8,13.1,10,10
28887,59211,59211,23.89,106.59,20191117_2300,850,14.2,13.1,90,6
28888,59211,59211,23.89,106.59,20191117_2300,700,6.8,5.4,215,3
28889,59211,59211,23.89,106.59,20191117_2300,500,-10.1,-20.1,270,20
28890,59211,59211,23.89,106.59,20191117_2300,400,-17.5,-31.5,245,23
28891,59211,59211,23.89,106.59,20191117_2300,300,-31.9,-44.9,260,23
28892,59211,59211,23.89,106.59,20191117_2300,250,-42.1,-54.1,260,24
28893,59211,59211,23.89,106.59,20191117_2300,200,-53.5,-64.5,255,28
28902,42724,42724,23.86,91.25,20191117_2300,1000,24,19.5,70,2.6
28904,42724,42724,23.86,91.25,20191117_2300,925,20.2,16.2,15,3.1
28907,42724,42724,23.86,91.25,20191117_2300,850,14.8,12.8,335,2.6
28913,42724,42724,23.86,91.25,20191117_2300,700,11.8,-2.2,280,10.3
28922,42724,42724,23.86,91.25,20191117_2300,500,-4.1,-24.1,295,12.9
28925,42724,42724,23.86,91.25,20191117_2300,400,-15.5,-30.5,285,22.1
28927,42724,42724,23.86,91.25,20191117_2300,300,-32.5,-47.5,270,28.8
28930,42724,42724,23.86,91.25,20191117_2300,250,-42.1,-62.1,270,27.3
28932,42724,42724,23.86,91.25,20191117_2300,200,-53.7,-69.7,270,31.4
28936,42724,42724,23.86,91.25,20191117_2300,150,-65.5,-83.5,275,24.7
28943,42724,42724,23.86,91.25,20191117_2300,100,-77.3,-95.3,270,19
28944,42724,42724,23.86,91.25,20191117_2300,92.6,-79.7,-97.7,260,18
28953,42724,42724,23.86,91.25,20191117_2300,70,-78.1,-95.1,295,12.3
28960,42724,42724,23.86,91.25,20191117_2300,50,-64.5,-92.5,310,3.1
28961,59280,59280,23.7,113.08,20191117_2300,1008,20.4,18.2,45,2
28962,59280,59280,23.7,113.08,20191117_2300,1000,21.4,17.2,25,3
28963,59280,59280,23.7,113.08,20191117_2300,925,17.2,15.4,20,8
28964,59280,59280,23.7,113.08,20191117_2300,850,15.4,9.4,90,6
28965,59280,59280,23.7,113.08,20191117_2300,700,5.4,-1.6,340,5
28966,59280,59280,23.7,113.08,20191117_2300,500,-4.1,-47.1,260,15
28967,59280,59280,23.7,113.08,20191117_2300,400,-17.1,-55.1,265,15
28968,59280,59280,23.7,113.08,20191117_2300,300,-31.3,-65.3,255,19
28969,59280,59280,23.7,113.08,20191117_2300,250,-41.5,-72.5,250,20
28970,59280,59280,23.7,113.08,20191117_2300,200,-52.5,-80.5,250,29
28977,59316,59316,23.54,116.5,20191117_2300,1015,19.6,18.4,25,2
28978,59316,59316,23.54,116.5,20191117_2300,1000,19.4,16.8,20,3
28979,59316,59316,23.54,116.5,20191117_2300,925,20.2,9.2,350,6
28980,59316,59316,23.54,116.5,20191117_2300,850,15.6,5.6,10,10
28981,59316,59316,23.54,116.5,20191117_2300,700,7,-9,305,3
28982,59316,59316,23.54,116.5,20191117_2300,500,-4.5,-32.5,280,10
28983,59316,59316,23.54,116.5,20191117_2300,400,-17.5,-42.5,305,12
28984,59316,59316,23.54,116.5,20191117_2300,300,-31.1,-55.1,255,15
28985,59316,59316,23.54,116.5,20191117_2300,250,-40.7,-62.7,255,18
28986,59316,59316,23.54,116.5,20191117_2300,200,-52.1,-71.1,250,23
28991,59265,59265,23.48,111.3,20191117_2300,1004,21.8,19.4,15,3
28992,59265,59265,23.48,111.3,20191117_2300,1000,21.8,19,20,4
28993,59265,59265,23.48,111.3,20191117_2300,925,19,15.2,30,5
28994,59265,59265,23.48,111.3,20191117_2300,850,14.4,12.6,60,3
28995,59265,59265,23.48,111.3,20191117_2300,700,5.4,4.2,315,7
28996,59265,59265,23.48,111.3,20191117_2300,500,-4.3,-43.3,260,17
28997,59265,59265,23.48,111.3,20191117_2300,400,-15.5,-51.5,260,17
28998,59265,59265,23.48,111.3,20191117_2300,300,-30.9,-60.9,250,18
28999,59265,59265,23.48,111.3,20191117_2300,250,-41.3,-68.3,250,21
29000,59265,59265,23.48,111.3,20191117_2300,200,-52.9,-76.9,250,29
29005,56985,56985,23.38,103.38,20191117_2300,872,13,12.2,295,2
29006,56985,56985,23.38,103.38,20191117_2300,850,15,11.8,145,3
29007,56985,56985,23.38,103.38,20191117_2300,700,7.2,3.8,95,9
29008,56985,56985,23.38,103.38,20191117_2300,500,-6.3,-22.3,265,20
29009,56985,56985,23.38,103.38,20191117_2300,400,-16.1,-55.1,250,20
29010,56985,56985,23.38,103.38,20191117_2300,300,-31.1,-65.1,260,24
29011,56985,56985,23.38,103.38,20191117_2300,250,-40.3,-71.3,260,26
29012,56985,56985,23.38,103.38,20191117_2300,200,-51.7,-79.7,255,27
29017,42647,42647,23.06,72.61,20191117_2300,1000,23.8,16.8,35,2.1
29019,42647,42647,23.06,72.61,20191117_2300,925,22.2,13.2,65,4.1
29021,42647,42647,23.06,72.61,20191117_2300,850,16.2,11.8,100,2.1
29031,42647,42647,23.06,72.61,20191117_2300,700,10.2,-14.8,270,7.2
29042,42647,42647,23.06,72.61,20191117_2300,500,-4.9,-24.9,275,9.8
29043,42647,42647,23.06,72.61,20191117_2300,433,-12.3,-32.3,245,17.5
29045,42647,42647,23.06,72.61,20191117_2300,400,-16.5,-38.5,250,21.1
29047,42647,42647,23.06,72.61,20191117_2300,300,-35.3,-44.3,265,22.6
29050,42647,42647,23.06,72.61,20191117_2300,250,-44.3,-54.3,275,34.5
29053,42647,42647,23.06,72.61,20191117_2300,200,-54.9,-62.9,265,43.2
29056,42647,42647,23.06,72.61,20191117_2300,150,-66.3,-80.3,275,39.1
29059,42647,42647,23.06,72.61,20191117_2300,133,-68.1,-83.1,265,23.1
29063,42647,42647,23.06,72.61,20191117_2300,100,-76.5,-95.5,240,20.6
29064,42647,42647,23.06,72.61,20191117_2300,98.3,-77.1,-96.1,235,20.1
29074,42647,42647,23.06,72.61,20191117_2300,70,-73.7,-93.7,265,9.3
29085,42647,42647,23.06,72.61,20191117_2300,50,-66.9,-93.9,140,2.1
29088,60680,60680,22.79,5.43,20191117_2300,863,12.4,-6.6,10,1
29090,60680,60680,22.79,5.43,20191117_2300,850,18.6,-3.4,315,2.6
29092,60680,60680,22.79,5.43,20191117_2300,775,12,-5,215,3.6
29093,60680,60680,22.79,5.43,20191117_2300,766,11.6,-6.4,185,5.1
29097,60680,60680,22.79,5.43,20191117_2300,700,8.6,-16.4,235,6.7
29102,60680,60680,22.79,5.43,20191117_2300,600,-1.7,-24.7,250,9.3
29108,60680,60680,22.79,5.43,20191117_2300,500,-8.1,-35.1,265,21.1
29111,60680,60680,22.79,5.43,20191117_2300,400,-19.5,-30.5,260,32.4
29120,60680,60680,22.79,5.43,20191117_2300,300,-33.3,-55.3,280,41.2
29124,60680,60680,22.79,5.43,20191117_2300,250,-43.3,-48.3,265,44.2
29128,60680,60680,22.79,5.43,20191117_2300,200,-55.9,-60.9,265,47.3
29133,60680,60680,22.79,5.43,20191117_2300,150,-69.9,-75.9,250,45.8
29137,60680,60680,22.79,5.43,20191117_2300,118,-74.9,-83.9,255,44.8
29141,60680,60680,22.79,5.43,20191117_2300,100,-74.3,-87.3,275,39.6
29142,60680,60680,22.79,5.43,20191117_2300,96.5,-75.3,-87.3,280,35
29148,60680,60680,22.79,5.43,20191117_2300,70,-70.9,-90.9,245,19
29158,60680,60680,22.79,5.43,20191117_2300,55.9,-64.5,-94.5,245,10.3
29160,60680,60680,22.79,5.43,20191117_2300,50,-62.7,-94.7,220,2.1
29161,56964,56964,22.76,100.98,20191117_2300,873,10.8,9.2,315,1
29162,56964,56964,22.76,100.98,20191117_2300,850,14.4,9.7,145,1
29163,56964,56964,22.76,100.98,20191117_2300,700,11.6,-10.4,345,6
29164,56964,56964,22.76,100.98,20191117_2300,500,-5.9,-23.9,255,16
29165,56964,56964,22.76,100.98,20191117_2300,400,-16.9,-54.9,270,15
29166,56964,56964,22.76,100.98,20191117_2300,300,-31.5,-57.5,255,22
29167,56964,56964,22.76,100.98,20191117_2300,250,-41.9,-72.9,265,26
29168,56964,56964,22.76,100.98,20191117_2300,200,-53.5,-80.5,260,26
29174,59431,59431,22.61,108.16,20191117_2300,999,21,20.5,90,3
29175,59431,59431,22.61,108.16,20191117_2300,925,18,16.7,160,4
29176,59431,59431,22.61,108.16,20191117_2300,850,15,13.7,265,3
29177,59431,59431,22.61,108.16,20191117_2300,700,5.4,2.1,360,4
29178,59431,59431,22.61,108.16,20191117_2300,500,-6.3,-48.3,270,14
29179,59431,59431,22.61,108.16,20191117_2300,400,-15.9,-54.9,255,18
29180,59431,59431,22.61,108.16,20191117_2300,300,-30.5,-64.5,255,18
29181,59431,59431,22.61,108.16,20191117_2300,250,-41.1,-72.1,260,21
29182,59431,59431,22.61,108.16,20191117_2300,200,-52.5,-80.5,250,27
29188,41024,41024,21.68,39.15,20191117_2300,1010,26.2,19.2,30,4.1
29189,41024,41024,21.68,39.15,20191117_2300,1000,26.4,17.4,30,3.6
29193,41024,41024,21.68,39.15,20191117_2300,925,21.6,18,265,1
29196,41024,41024,21.68,39.15,20191117_2300,850,17.2,11.2,205,6.7
29202,41024,41024,21.68,39.15,20191117_2300,700,6.8,0.8,205,8.2
29212,41024,41024,21.68,39.15,20191117_2300,500,-8.3,-47.3,265,14.4
29217,41024,41024,21.68,39.15,20191117_2300,400,-20.5,-54.5,280,17
29224,41024,41024,21.68,39.15,20191117_2300,300,-36.7,-44.7,275,24.2
29229,41024,41024,21.68,39.15,20191117_2300,250,-46.1,-57.1,290,28.8
29234,41024,41024,21.68,39.15,20191117_2300,200,-54.1,-72.1,290,40.6
29236,41024,41024,21.68,39.15,20191117_2300,150,-66.7,-79.7,285,41.2
29240,41024,41024,21.68,39.15,20191117_2300,115,-72.5,-85.5,285,37
29242,41024,41024,21.68,39.15,20191117_2300,100,-71.3,-86.3,275,29.3
29252,41024,41024,21.68,39.15,20191117_2300,70,-71.1,-88.1,215,11.8
29256,41024,41024,21.68,39.15,20191117_2300,58.5,-74.1,-90.1,215,12.3
29262,41024,41024,21.68,39.15,20191117_2300,50,-64.9,-90.9,315,1.5
29264,42867,42867,21.08,79.05,20191117_2300,979,16,14.5,335,1
29266,42867,42867,21.08,79.05,20191117_2300,947,22.8,11.8,40,8.7
29269,42867,42867,21.08,79.05,20191117_2300,925,22,10,45,7.7
29275,42867,42867,21.08,79.05,20191117_2300,850,17.8,3.8,355,5.1
29283,42867,42867,21.08,79.05,20191117_2300,700,10.8,-5.2,295,1.5
29286,42867,42867,21.08,79.05,20191117_2300,618,4,-18,280,6.7
29294,42867,42867,21.08,79.05,20191117_2300,500,-3.9,-38.9,300,6.7
29298,42867,42867,21.08,79.05,20191117_2300,400,-16.3,-41.3,255,6.2
29303,42867,42867,21.08,79.05,20191117_2300,300,-33.3,-52.3,270,10.8
29305,42867,42867,21.08,79.05,20191117_2300,250,-43.3,-53.3,295,29.8
29308,42867,42867,21.08,79.05,20191117_2300,200,-54.1,-66.1,280,27.8
29311,42867,42867,21.08,79.05,20191117_2300,150,-67.3,-77.3,285,25.2
29316,42867,42867,21.08,79.05,20191117_2300,100,-78.3,-87.3,225,10.8
29330,59758,59758,20.01,110.33,20191117_2300,1008,22.6,20.9,135,2
29331,59758,59758,20.01,110.33,20191117_2300,1000,22.6,21.2,130,3
29332,59758,59758,20.01,110.33,20191117_2300,925,20,15.7,90,5
29333,59758,59758,20.01,110.33,20191117_2300,850,16.8,7.8,35,4
29334,59758,59758,20.01,110.33,20191117_2300,700,10.8,-13.2,345,5
29335,59758,59758,20.01,110.33,20191117_2300,500,-3.9,-33.9,210,7
29336,59758,59758,20.01,110.33,20191117_2300,400,-15.9,-41.9,240,6
29337,59758,59758,20.01,110.33,20191117_2300,300,-30.9,-53.9,255,9
29338,59758,59758,20.01,110.33,20191117_2300,250,-40.3,-61.3,250,11
29339,59758,59758,20.01,110.33,20191117_2300,200,-51.5,-70.5,230,15
29345,59981,59981,16.83,112.33,20191117_2300,1014,24.8,22.5,70,1
29346,59981,59981,16.83,112.33,20191117_2300,1000,25.6,23,55,2
29347,59981,59981,16.83,112.33,20191117_2300,925,20.8,17.8,35,6
29348,59981,59981,16.83,112.33,20191117_2300,850,16.2,13.9,50,8
29349,59981,59981,16.83,112.33,20191117_2300,700,9.8,-12.2,10,3
29350,59981,59981,16.83,112.33,20191117_2300,500,-2.7,-29.7,95,6
29351,59981,59981,16.83,112.33,20191117_2300,400,-15.5,-38.5,110,9
29352,59981,59981,16.83,112.33,20191117_2300,300,-29.5,-50.5,205,3
29353,59981,59981,16.83,112.33,20191117_2300,250,-39.7,-58.7,245,4
29354,59981,59981,16.83,112.33,20191117_2300,200,-52.7,-69.7,180,4
29360,43279,43279,13,80.16,20191117_2300,1010,25.6,24.9,320,2.1
29361,43279,43279,13,80.16,20191117_2300,1000,25.4,23.7,335,1
29365,43279,43279,13,80.16,20191117_2300,925,21.8,19.1,60,6.2
29368,43279,43279,13,80.16,20191117_2300,850,18.2,15.6,80,7.2
29375,43279,43279,13,80.16,20191117_2300,700,9.2,3.2,95,7.2
29385,43279,43279,13,80.16,20191117_2300,600,4,-7,110,4.1
29390,43279,43279,13,80.16,20191117_2300,500,-5.5,-17.5,110,7.7
29402,43279,43279,13,80.16,20191117_2300,406,-13.5,-29.5,75,17.5
29403,43279,43279,13,80.16,20191117_2300,400,-13.9,-28.9,75,13.4
29408,43279,43279,13,80.16,20191117_2300,300,-31.1,-50.1,70,4.6
29410,43279,43279,13,80.16,20191117_2300,250,-40.9,-53.9,30,13.9
29412,43279,43279,13,80.16,20191117_2300,200,-53.9,-64.9,15,11.3
29414,43279,43279,13,80.16,20191117_2300,150,-67.3,-76.3,40,5.1
29421,43279,43279,13,80.16,20191117_2300,100,-80.5,-87.5,40,4.1
29423,43279,43279,13,80.16,20191117_2300,91.3,-84.3,-91.3,105,8.7
29431,43279,43279,13,80.16,20191117_2300,70,-77.1,-87.1,50,12.3
29438,43279,43279,13,80.16,20191117_2300,50,-67.9,-77.9,135,3.6
29441,43295,43295,12.96,77.58,20191117_2300,910,21.4,17.6,90,1
29444,43295,43295,12.96,77.58,20191117_2300,850,18,16.5,60,13.4
29453,43295,43295,12.96,77.58,20191117_2300,700,9.4,9.3,105,5.7
29468,43295,43295,12.96,77.58,20191117_2300,500,-3.7,-17.7,95,10.8
29473,43295,43295,12.96,77.58,20191117_2300,400,-14.3,-23.3,85,12.3
29479,43295,43295,12.96,77.58,20191117_2300,300,-31.1,-41.1,75,12.9
29482,43295,43295,12.96,77.58,20191117_2300,250,-41.5,-53.5,25,12.3
29486,43295,43295,12.96,77.58,20191117_2300,200,-53.7,-63.7,345,12.3
29491,43295,43295,12.96,77.58,20191117_2300,150,-66.7,-76.7,65,2.1
29499,43295,43295,12.96,77.58,20191117_2300,100,-80.9,-90.9,20,3.1
29501,43295,43295,12.96,77.58,20191117_2300,94.7,-82.7,-92.7,85,7.2
29509,43295,43295,12.96,77.58,20191117_2300,70,-75.7,-85.7,75,8.2
29516,43295,43295,12.96,77.58,20191117_2300,50,-69.3,-96.3,55,6.2
29517,65578,65578,5.25,-3.91,20191117_2300,1010,15,10,200,3
29531,63612,63612,3.11,35.61,20191117_2300,952,27.4,19.4,80,2.1
29532,63612,63612,3.11,35.61,20191117_2300,850,22.2,12.2,105,8.7
29533,63612,63612,3.11,35.61,20191117_2300,700,9.2,3.2,85,2.1
29534,63612,63612,3.11,35.61,20191117_2300,500,-6.3,-24.3,80,7.2
29535,63612,63612,3.11,35.61,20191117_2300,400,-16.3,-24.3,115,11.3
29536,63612,63612,3.11,35.61,20191117_2300,300,-29.7,-50.7,100,8.2
29537,63612,63612,3.11,35.61,20191117_2300,250,-40.3,-54.3,15,8.2
29538,63612,63612,3.11,35.61,20191117_2300,200,-52.9,-57.9,350,3.6
29539,63612,63612,3.11,35.61,20191117_2300,150,-67.3,-71.4,185,10.3
29540,63612,63612,3.11,35.61,20191117_2300,100,-82.1,-86.8,75,7.2
29541,91610,91610,1.35,172.91,20191117_2300,1011,30.4,24.4,160,3.6
29543,91610,91610,1.35,172.91,20191117_2300,1000,28,23,120,4.6
29546,91610,91610,1.35,172.91,20191117_2300,925,22,20,150,5.7
29548,91610,91610,1.35,172.91,20191117_2300,850,19,7,135,7.7
29560,91610,91610,1.35,172.91,20191117_2300,700,11,-5,145,5.7
29573,91610,91610,1.35,172.91,20191117_2300,512,-3.3,-19.3,75,5.1
29576,91610,91610,1.35,172.91,20191117_2300,500,-4.7,-17.7,85,4.1
29588,91610,91610,1.35,172.91,20191117_2300,400,-14.5,-39.5,80,5.1
29604,91610,91610,1.35,172.91,20191117_2300,300,-29.9,-33,85,5.1
29607,91610,91610,1.35,172.91,20191117_2300,250,-40.1,-42.2,45,3.6
29613,91610,91610,1.35,172.91,20191117_2300,200,-52.7,-57.2,50,5.7
29615,91610,91610,1.35,172.91,20191117_2300,150,-69.1,-73.7,120,5.1
29621,91610,91610,1.35,172.91,20191117_2300,125,-77.7,-82.7,115,17
29628,91610,91610,1.35,172.91,20191117_2300,100,-78.7,-86.7,135,4.6
29630,91610,91610,1.35,172.91,20191117_2300,90,-80.7,-88.7,255,7.2
29639,91610,91610,1.35,172.91,20191117_2300,70,-79.5,-87.5,315,8.7
29640,91610,91610,1.35,172.91,20191117_2300,68.5,-79.5,-88.5,325,7.2
29650,91610,91610,1.35,172.91,20191117_2300,50,-68.5,-90.5,180,5.1
29651,63741,63741,-1.29,36.75,20191117_2300,822,17,15.3,80,2.6
29652,63741,63741,-1.29,36.75,20191117_2300,700,9.8,7.3,110,1
29653,63741,63741,-1.29,36.75,20191117_2300,500,-6.5,-7.7,100,10.3
29654,63741,63741,-1.29,36.75,20191117_2300,400,-14.9,-29.9,115,11.8
29655,63741,63741,-1.29,36.75,20191117_2300,300,-28.7,-50.7,85,7.2
29656,63741,63741,-1.29,36.75,20191117_2300,250,-40.5,-57.5,45,8.7
29657,63741,63741,-1.29,36.75,20191117_2300,200,-53.1,-62.1,150,1
29658,63741,63741,-1.29,36.75,20191117_2300,150,-67.5,-71.3,220,6.7
29659,96996,96996,-12.16,96.81,20191117_2300,1014,25.2,20.7,130,9.3
29660,96996,96996,-12.16,96.81,20191117_2300,1000,24.4,19.7,125,11.8
29662,96996,96996,-12.16,96.81,20191117_2300,925,19,15.6,120,12.9
29668,96996,96996,-12.16,96.81,20191117_2300,850,20.4,-4.6,110,15.4
29673,96996,96996,-12.16,96.81,20191117_2300,700,7,-3,75,12.3
29684,96996,96996,-12.16,96.81,20191117_2300,500,-3.9,-47.9,30,2.1
29688,96996,96996,-12.16,96.81,20191117_2300,400,-14.5,-42.5,155,5.1
29695,96996,96996,-12.16,96.81,20191117_2300,300,-31.9,-49.9,245,11.3
29698,96996,96996,-12.16,96.81,20191117_2300,250,-42.5,-55.5,270,14.4
29701,96996,96996,-12.16,96.81,20191117_2300,200,-53.5,-68.5,280,18.5
29705,96996,96996,-12.16,96.81,20191117_2300,150,-65.9,-79.9,275,20.6
29713,96996,96996,-12.16,96.81,20191117_2300,100,-80.9,-87.9,300,4.6
29714,96996,96996,-12.16,96.81,20191117_2300,98.6,-81.3,-88.3,315,4.1
29724,96996,96996,-12.16,96.81,20191117_2300,70,-76.3,-88.3,140,2.1
29732,96996,96996,-12.16,96.81,20191117_2300,50,-69.5,-91.5,180,5.7
29733,94120,94120,-12.41,130.89,20191117_2300,1009,29.4,23.4,325,3.6
29734,94120,94120,-12.41,130.89,20191117_2300,1000,28.6,23.6,335,3.6
29735,94120,94120,-12.41,130.89,20191117_2300,925,22.4,20.5,50,2.6
29739,94120,94120,-12.41,130.89,20191117_2300,850,21.4,4.4,85,8.2
29744,94120,94120,-12.41,130.89,20191117_2300,700,7.8,-4.2,115,13.4
29759,94120,94120,-12.41,130.89,20191117_2300,549,0.6,-15.4,90,5.7
29764,94120,94120,-12.41,130.89,20191117_2300,500,-3.3,-37.3,135,4.1
29774,94120,94120,-12.41,130.89,20191117_2300,400,-15.5,-40.5,235,4.6
29781,94120,94120,-12.41,130.89,20191117_2300,300,-30.3,-56.3,255,9.3
29784,94120,94120,-12.41,130.89,20191117_2300,250,-41.3,-54.3,320,10.8
29790,94120,94120,-12.41,130.89,20191117_2300,200,-52.5,-67.5,300,9.8
29795,94120,94120,-12.41,130.89,20191117_2300,150,-67.5,-75.5,240,10.3
29799,94120,94120,-12.41,130.89,20191117_2300,123,-76.7,-81.3,270,9.8
29803,94120,94120,-12.41,130.89,20191117_2300,100,-80.5,-87.5,275,5.1
29806,94120,94120,-12.41,130.89,20191117_2300,91.2,-81.9,-88.9,165,5.1
29816,94120,94120,-12.41,130.89,20191117_2300,70,-74.3,-89.3,360,5.1
29826,94120,94120,-12.41,130.89,20191117_2300,50,-63.9,-91.9,285,6.7
29827,94170,94170,-12.68,141.91,20191117_2300,1010,28.2,19.2,125,2.6
29829,94170,94170,-12.68,141.91,20191117_2300,1000,26,20,110,2.6
29831,94170,94170,-12.68,141.91,20191117_2300,925,19.4,18.5,70,3.6
29839,94170,94170,-12.68,141.91,20191117_2300,850,22,3,110,14.9
29845,94170,94170,-12.68,141.91,20191117_2300,700,9.6,-9.4,115,13.4
29851,94170,94170,-12.68,141.91,20191117_2300,543,-1.1,-43.1,360,5.1
29856,94170,94170,-12.68,141.91,20191117_2300,500,-1.9,-33.9,225,5.7
29862,94170,94170,-12.68,141.91,20191117_2300,400,-13.5,-45.5,255,5.1
29866,94170,94170,-12.68,141.91,20191117_2300,300,-30.3,-55.3,235,2.6
29871,94170,94170,-12.68,141.91,20191117_2300,250,-41.1,-48.1,320,5.1
29872,94170,94170,-12.68,141.91,20191117_2300,237,-44.7,-48.3,340,6.2
29876,94170,94170,-12.68,141.91,20191117_2300,200,-54.1,-61.1,325,10.3
29883,94170,94170,-12.68,141.91,20191117_2300,150,-67.9,-74.9,325,9.8
29893,94170,94170,-12.68,141.91,20191117_2300,108,-80.9,-86.9,245,7.2
29894,94170,94170,-12.68,141.91,20191117_2300,100,-80.1,-86.1,185,8.2
29898,94170,94170,-12.68,141.91,20191117_2300,85.3,-83.5,-88.4,55,3.6
29902,94170,94170,-12.68,141.91,20191117_2300,70,-78.5,-88.5,305,6.2
29910,94170,94170,-12.68,141.91,20191117_2300,50,-66.7,-90.7,245,9.3
29911,94299,94299,-16.28,149.96,20191117_2300,1012,28.2,21.2,65,5.7
29913,94299,94299,-16.28,149.96,20191117_2300,1000,24.8,20.9,65,4.1
29920,94299,94299,-16.28,149.96,20191117_2300,925,24.8,-15.2,75,7.7
29924,94299,94299,-16.28,149.96,20191117_2300,850,21,3,115,13.4
29929,94299,94299,-16.28,149.96,20191117_2300,700,7.6,-8.4,130,12.3
29948,94299,94299,-16.28,149.96,20191117_2300,500,-6.7,-26.7,300,10.3
29954,94299,94299,-16.28,149.96,20191117_2300,400,-15.1,-44.1,300,13.9
29960,94299,94299,-16.28,149.96,20191117_2300,300,-29.9,-54.9,275,14.9
29963,94299,94299,-16.28,149.96,20191117_2300,250,-41.1,-50.1,285,15.4
29970,94299,94299,-16.28,149.96,20191117_2300,200,-53.7,-59.7,305,19
29975,94299,94299,-16.28,149.96,20191117_2300,156,-65.5,-76.5,320,20.1
29976,94299,94299,-16.28,149.96,20191117_2300,150,-67.7,-76.7,310,19
29985,94299,94299,-16.28,149.96,20191117_2300,100,-82.3,-85.6,245,11.8
29986,94299,94299,-16.28,149.96,20191117_2300,98.1,-82.7,-86.2,260,11.3
29995,94299,94299,-16.28,149.96,20191117_2300,70,-76.7,-87.7,200,6.2
30005,94299,94299,-16.28,149.96,20191117_2300,50,-65.7,-88.7,315,3.1
30006,94203,94203,-17.93,122.21,20191117_2300,1010,29.4,25.2,345,4.6
30008,94203,94203,-17.93,122.21,20191117_2300,1000,27.4,25,350,5.1
30019,94203,94203,-17.93,122.21,20191117_2300,925,29.6,1.6,205,3.6
30021,94203,94203,-17.93,122.21,20191117_2300,893,29.2,-9.8,70,5.1
30023,94203,94203,-17.93,122.21,20191117_2300,850,26,-13,55,8.7
30027,94203,94203,-17.93,122.21,20191117_2300,700,10.4,-16.6,95,7.2
30034,94203,94203,-17.93,122.21,20191117_2300,500,-7.5,-48.5,120,4.6
30038,94203,94203,-17.93,122.21,20191117_2300,400,-20.3,-37.3,275,14.9
30044,94203,94203,-17.93,122.21,20191117_2300,300,-32.1,-56.1,290,27.3
