,Station Number,Station Name,latitude,longitude,Elevation,#id,lat,lon,date,mslp,tend,ctend,QNH,dd,ff,t,td,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,rr1,rr3,rr6,rr12,rr24,tmin10,rayg01,tn12,tx12,tn24,tx24,n1,n1type,n1h,n2,n2type,n2h,n3,n3type,n3h,n4,n4type,n4h,htsnow,frsnow,rr_per,tmer,Unnamed: 49
88,97700,Namlea (Indonesia),-3.23,127.09,20,97700,-3.23,127.09,20191119150000,1008.2,0.01,2.0,1008.0,220.0,2.6,26.2,23.8,10000.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,97722,Amahai (Indonesia),-3.34,128.92,10,97722,-3.34,128.92,20191119150000,1009.8,-0.03,7.0,1009.0,70.0,1.5,25.3,24.5,12000.0,2.0,1.0,1.0,4.0,4.0,4.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,97724,Ambon / Pattimura (Indonesia),-3.7,128.08,12,97724,-3.7,128.08,20191119150000,1009.9,0.02,1.0,1009.0,310.0,2.1,26.2,23.7,10000.0,2.0,1.0,1.0,4.0,3.0,4.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,97748,Geser (Indonesia),-3.79,130.83,3,97748,-3.79,130.83,20191119150000,1009.3,-0.06,7.0,1009.0,190.0,1.5,28.4,24.9,7000.0,5.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,97760,Kaimana / Utarom (Indonesia),-3.64,133.69,3,97760,-3.64,133.69,20191119150000,1009.1,-0.08,7.0,1009.0,,0.0,25.9,23.9,6000.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,97790,Neira (Indonesia),-4.52,129.9,4,97790,-4.52,129.9,20191119150000,1009.3,-0.05,8.0,1009.0,290.0,0.5,24.8,22.7,8000.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,97796,Timika (Indonesia),-4.52,136.88,3,97796,-4.52,136.88,20191119150000,1010.8,-0.03,8.0,1010.0,30.0,1.0,25.7,23.6,6000.0,2.0,1.0,1.0,7.0,3.0,4.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,97810,Tual / Dumatubun (Indonesia),-5.66,132.73,12,97810,-5.66,132.73,20191119150000,1009.5,-0.06,8.0,1009.0,,0.0,25.4,24.2,5000.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97876,Tanah Merah / Tanah Merah (Indonesia),-6.09,140.3,16,97876,-6.09,140.3,20191119150000,1009.5,-0.01,8.0,1009.0,120.0,1.0,26.0,25.1,8000.0,13.0,2.0,2.0,7.0,6.0,3.0,9.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97900,Saumlaki (Indonesia),-7.98,131.3,24,97900,-7.98,131.3,20191119150000,1009.3,-0.08,8.0,1009.0,,0.0,26.0,23.0,15000.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,97980,Merauke / Mopah (Indonesia),-8.51,140.41,3,97980,-8.51,140.41,20191119150000,1009.2,-0.03,7.0,1009.0,,0.0,26.4,21.9,8000.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
